id,name,censor,duration,genre1,genre2,genre3,date,releasemonth,year,director 1,director 2,director 3,writers 1,writers 2,writers 3,stars 1,stars 2,stars 3,Country 1,Country 2,Country 3,Language 1,Language 2,Language 3,budget,opening weekend,country,date.1,month.1,year.1,gross,country.1,date.2,month.2,year.2,production company 1,production company 2,production company 3,sound 1,sound 2,sound 3,color,major wins,major nominations,minor wins,minor nominations,releasemonthnum
tt2639254,A Little Chaos,R,117,Drama,Romance,nan,26,June,2015,Alan Rickman, , ,Jeremy Brock, Alison Deegan , ,Kate Winslet, Alan Rickman, Stanley Tucci ,UK, , ,English, , ,nan,181791,USA,26,June,2015,nan, , , , ,BBC Films, Bureau, The,, , ,Color,,,,,6
tt2980794,Highway,Not Rated,133,Adventure,Drama,Romance,21,February,2014,Imtiaz Ali, , ,Imtiaz Ali, , ,Alia Bhatt, Randeep Hooda, Durgesh Kumar ,India, , ,Hindi , English, ,nan,326654,USA,21,February,2014,nan, , , , ,Window Seat Films  , , ,, , ,,,,,,2
tt3142688,Finding Fanny,nan,102,Comedy,Drama,Romance,12,September,2014,Homi Adajania, , ,Homi Adajania, Kersi Khambatta, ,Deepika Padukone, Arjun Kapoor, Naseeruddin Shah ,India, , ,Hindi , English , Konkani,INR 120000000,515393,USA,12,September,2014,515393,USA,12,September,2014,Illuminati Films, Maddock Films  , ,, , ,Color,,,,,9
tt2756032,The One I Love,R,91,Comedy,Drama,Romance,8,August,2014,Charlie McDowell, , ,Justin Lader, , ,Mark Duplass, Elisabeth Moss, Ted Danson ,USA, , ,English, , ,100000,48059,USA,22,August,2014,511635,USA,10,October,2014,, , ,, , ,Color,,,,,8
tt1976000,The Two Faces of January,PG-13,96,Romance,Thriller,nan,28,August,2014,Hossein Amini, , ,Hossein Amini, Patricia Highsmith (based on the novel by), ,Viggo Mortensen, Kirsten Dunst, Oscar Isaac ,UK , France , USA,English , Greek , Turkish,nan,43116,USA,26,September,2014,nan, , , , ,Timnick Films, StudioCanal, Working Title Films  ,, , ,Color,,,,,8
tt2304459,23 Blast,PG-13,98,Drama,Family,Sport,24,October,2014,Dylan Baker, , ,Bram Hoover, Toni Hoover, ,Mark Hapka, Bram Hoover, Stephen Lang ,USA, , ,English, , ,nan,79312,USA,31,October,2014,nan, , , , ,Touchdown Productions LLC, Toy Gun Films  , ,, , ,,,,,,10
tt3179568,"Men, Women & Children",R,119,Comedy,Drama,nan,17,October,2014,Jason Reitman, , ,Jason Reitman (screenplay), Erin Cressida Wilson (screenplay) , ,Kaitlyn Dever, Rosemarie DeWitt, Ansel Elgort ,USA, , ,English, , ,nan,47553,USA,3,October,2014,nan, , , , ,Paramount Pictures, Right of Way Films  , ,, , ,Color,,,,,10
tt3685218,Félix & Meira,nan, ,nan,nan,nan,,,,Maxime Giroux, , ,Maxime Giroux, Alexandre Laferrière, ,Martin Dubreuil, Hadas Yaron, Luzer Twersky ,Canada, , ,French , Yiddish , English ,nan,15000,USA,17,April,2015,nan, , , , ,Metafilms  , , ,, , ,Color,,,,,nan
tt2034031,Laggies,R,99,Comedy,Romance,nan,24,October,2014,Lynn Shelton, , ,Andrea Seigel, , ,Keira Knightley, Chloë Grace Moretz, Sam Rockwell ,USA, , ,English, , ,nan,69726,USA,31,October,2014,nan, , , , ,Anonymous Content, BR Capital Group, Merced Media Partners  ,, , ,Color,,,,,10
tt3505950,Beijing Love Story,nan, ,nan,nan,nan,,,,Sicheng Chen, , ,Sicheng Chen, , ,Sicheng Chen, Liya Tong, Tony Ka Fai Leung ,China, , ,Mandarin, , ,nan,nan, , , , ,427854,USA,21,March,2014,Wanda Media Co.  , , ,, , ,,,,,,nan
tt4284020,Back in Time,nan, ,nan,nan,nan,,,,nan, , ,, , ,nan, , ,China, , ,Chinese, , ,nan,nan, , , , ,427321,USA,19,December,2014,Gravity Pictures  , , ,, , ,,,,,,nan
tt2707848,Saint Laurent,R,150,Biography,Drama,Romance,24,September,2014,Bertrand Bonello, , ,Bertrand Bonello (screenplay), Thomas Bidegain (screenplay) , ,Gaspard Ulliel, Jérémie Renier, Louis Garrel ,France , Belgium, ,French , English, ,nan,36000,USA,8,May,2015,nan, , , , ,Mandarin Films, EuropaCorp, Orange Studio  ,, , ,Color,,,,,9
tt3906444,But Always,nan,106,Drama,Romance,nan,5,September,2014,Snow Zou, Zhang Buniu, ,Zhang Buniu (screenplay), Ho Leung Lau (screenplay) , ,Nicholas Tse, Yuanyuan Gao, Haitao Du ,China, , ,Mandarin, , ,nan,nan, , , , ,417558,USA,26,September,2014,Emperor Film and Entertainment (Beijing), Dadi Century (Beijing), Wanda Media Co.  ,, , ,,,,,,9
tt1179031,Cold in July,R,109,Crime,Thriller,nan,31,December,2014,Jim Mickle, , ,Nick Damici, Joe R. Lansdale (based on the novel by) , ,Michael C. Hall, Sam Shepard, Don Johnson ,, , ,English, , ,nan,nan, , , , ,414623,USA,4,July,2014,BSM Studio, Backup Media, Bullet Pictures  ,, , ,,,,,,12
tt3175038,Ek Villain,nan,129,Action,Crime,Drama,27,June,2014,Mohit Suri, , ,Tushar Hiranandani, Milap Zaveri (dialogue), ,Sidharth Malhotra, Shraddha Kapoor, Riteish Deshmukh ,India, , ,Hindi, , ,nan,414116,USA,27,June,2014,nan, , , , ,Balaji Motion Pictures  , , ,, , ,,,,,,6
tt3398268,When Marnie Was There,nan, ,nan,nan,nan,,,,Hiromasa Yonebayashi, , ,Joan G. Robinson (novel), Keiko Niwa (screenplay) , ,Sara Takatsuki, Kasumi Arimura, Nanako Matsushima ,Japan, , ,Japanese, , ,nan,nan, , , , ,400295,USA,19,June,2015,Dentsu, Hakuhodo DY Media Partners, KDDI Corporation  ,, , ,,,1.0,2.0,11.0,nan
tt3678938,Humpty Sharma Ki Dulhania,Not Rated,133,Comedy,Drama,Romance,11,July,2014,Shashank Khaitan, , ,Shashank Khaitan, , ,Varun Dhawan, Alia Bhatt, Sidharth Shukla ,, , ,Hindi, , ,nan,nan, , , , ,380011,USA,11,July,2014,Dharma Productions  , , ,, , ,,,,,,7
tt3125472,Coming Home,nan, ,nan,nan,nan,,,,Yimou Zhang, , ,Geling Yan (based on the novel by), Jingzhi Zou (screenplay), ,Li Gong, Daoming Chen, Huiwen Zhang ,China, , ,Mandarin, , ,nan,26361,USA,11,September,2015,nan, , , , ,Le Vision Pictures, LeVision Pictures  , ,, , ,Color,,,,,nan
tt3485166,Pirates,nan, ,nan,nan,nan,,,,nan, , ,, , ,nan, , ,South Korea, , ,Korean, , ,nan,nan, , , , ,375907,USA,26,September,2014,Harimao Pictures  , , ,, , ,,,,,,nan
tt2172584,Maps to the Stars,R,111,Comedy,Drama,nan,27,February,2015,David Cronenberg, , ,Bruce Wagner (screenplay), , ,Julianne Moore, Mia Wasikowska, Robert Pattinson ,Canada , Germany , France ,English, , ,15000000,143422,USA,27,February,2015,347648,USA,27,March,2015,Prospero Pictures, Sentient Entertainment, SBS Productions  ,Dolby Digital, , ,,,1.0,8.0,16.0,2
tt3173910,Hasee Toh Phasee,Not Rated,141,Comedy,Romance,nan,7,February,2014,Vinil Matthew (as Mathew Vinil), , ,Harshavardhan Kulkarni (story), Anurag Kashyap (dialogue) , ,Aariyan Gupta, Adah Sharma, Amita Udgata ,India, , ,Hindi , English , Chinese ,nan,nan, , , , ,336985,USA,7,February,2014,Dharma Productions, Phantom Films  , ,, , ,,,,,,2
tt2626090,Noble,PG-13,100,Biography,Drama,nan,8,May,2015,Stephen Bradley, , ,Stephen Bradley, , ,Deirdre O'Kane, Sarah Greene, Gloria Cramer Curtis ,UK , Vietnam, ,English, , ,nan,231319,USA,8,May,2015,nan, , , , ,Destiny Films  , , ,, , ,,,,,,5
tt1640718,The Prophet,PG,84,Animation,Drama,nan,7,August,2015,Roger Allers, Gaëtan Brizzi | 8 more credits », ,Roger Allers (screenplay), Kahlil Gibran (based on the novel by) , ,Liam Neeson, Salma Hayek, Quvenzhané Wallis ,USA , France , Canada ,English, , ,nan,nan, , , , ,335030,USA,25,September,2015,Prophet Screen Partners, MyGroup Lebanon, Doha Film Institute,, , ,,,,,,8
tt2884206,I Origins,R,106,Drama,Romance,Sci-Fi,19,September,2014,Mike Cahill, , ,Mike Cahill, , ,Michael Pitt, Steven Yeun, Astrid Bergès-Frisbey ,USA, , ,English , Hindi, ,nan,27652,USA,18,July,2014,nan, , , , ,Verisimilitude, WeWork Studios, Bersin Pictures  ,, , ,Color,,,,,9
tt2980592,The Guest,R,100,Mystery,Thriller,nan,5,September,2014,Adam Wingard, , ,Simon Barrett, , ,Dan Stevens, Sheila Kelley, Maika Monroe ,USA , UK, ,English, , ,nan,84527,USA,19,September,2014,nan, , , , ,HanWay Films, Snoot Entertainment  , ,, , ,,,,,,9
tt3297330,Good Kill,R,102,Drama,Thriller,nan,15,May,2015,Andrew Niccol, , ,Andrew Niccol, , ,Ethan Hawke, January Jones, Zoë Kravitz ,USA, , ,English, , ,nan,1005,USA,26,June,2015,nan, , , , ,Voltage Pictures, Dune Films, Sobini Films  ,, , ,Color,,,,,5
tt3017412,Happy Ending,nan,135,Comedy,Romance,nan,21,November,2014,nan, , ,, , ,nan, , ,, , ,Hindi, , ,nan,nan, , , , ,nan, , , , ,160-H Productions, Charter Management, Eros International  ,, , ,,,,,,11
tt2841572,A Borrowed Identity,nan, ,nan,nan,nan,,,,Eran Riklis, , ,Sayed Kashua (screenplay), Sayed Kashua (novel), ,Tawfeek Barhom, Razi Gabareen, Yaël Abecassis ,, , ,Arabic , Hebrew , English ,nan,nan, , , , ,281059,USA,9,October,2015,United Channel Movies, MACT Productions, Alma Film  ,, , ,,,,,,nan
tt2972482,Kundo: Age of the Rampant,nan, ,nan,nan,nan,,,,Jong-bin Yun, , ,Cheol-Hong Jeon (screenplay), Jong-bin Yoon (original story), ,Jung-woo Ha, Dong-won Kang, Sung-min Lee ,South Korea, , ,Korean, , ,nan,nan, , , , ,280958,USA,19,September,2014,Moonlight Film, Showbox/Mediaplex  , ,, , ,,,,,,nan
tt2844798,White God,nan, ,nan,nan,nan,,,,Kornél Mundruczó, , ,Kornél Mundruczó (screenplay), Viktória Petrányi (screenplay) , ,Zsófia Psotta, Sándor Zsótér, Lili Horváth ,Hungary , Germany , Sweden,Hungarian , English, ,HUF 700000000,16139,USA,27,March,2015,280494,USA,19,June,2015,Proton Cinema, Pola Pandora Filmproduktions, Filmpartners  ,, , ,Color,,,,,nan
tt3170902,Theeb,nan,100,Adventure,Drama,Thriller,6,November,2015,Naji Abu Nowar, , ,Naji Abu Nowar, Bassel Ghandour, ,Jacir Eid Al-Hwietat, Hussein Salameh Al-Sweilhiyeen, Hassan Mutlag Al-Maraiyeh ,United Arab Emirates , Qatar , Jordan ,Arabic, , ,nan,9181,USA,6,November,2015,nan, , , , ,Bayt Al Shawareb, Noor Pictures, Immortal Entertainment  ,, , ,Color,,1.0,10.0,13.0,11
tt2929890,In the Name of My Daughter,nan, ,nan,nan,nan,,,,André Téchiné, , ,Cédric Anger (screenplay), Jean-Charles Le Roux (book) , ,Guillaume Canet, Catherine Deneuve, Adèle Haenel ,, , ,French, , ,nan,61960,USA,29,May,2015,nan, , , , ,Fidélité Films, VIP Cinéma 1, Mars Films  ,, , ,Color,,,,,nan
tt2762334,Main Tera Hero,nan,128,Action,Comedy,Romance,4,April,2014,nan, , ,, , ,nan, , ,, , ,Hindi, , ,nan,nan, , , , ,274579,USA,18,April,2014,Balaji Motion Pictures  , , ,, , ,,,,,,4
tt4242844,Wei ai zhi jian ru jia jing,nan,135,Comedy,nan,nan,24,December,2014,nan, , ,, , ,nan, , ,China, , ,Chinese , Mandarin, ,nan,nan, , , , ,271451,USA,23,January,2015,, , ,, , ,Color,,,,,12
tt3402110,Tazza: The Hidden Card,nan, ,nan,nan,nan,,,,Hyeong-Cheol Kang, , ,Hyeong-Cheol Kang (screenplay), Sang-bum Cho (screenplay) (as Cho Sang-bum) , ,Seung Hyun Choi, Se-Kyung Shin, Yun-seok Kim ,South Korea, , ,Korean, , ,nan,nan, , , , ,249672,USA,17,October,2014,Sidus Pictures, Lotte Entertainment, DCG Plus  ,, , ,,,,,,nan
tt3230082,The Blue Room,nan, ,nan,nan,nan,,,,Mathieu Amalric, , ,Stéphanie Cléau (screenplay), Mathieu Amalric (screenplay) , ,Mathieu Amalric, Léa Drucker, Stéphanie Cléau ,France, , ,French, , ,nan,21809,USA,3,October,2014,nan, , , , ,Alfama Films, Arte France Cinéma, Arte France  ,, , ,Color,,,,,nan
tt3129564,Diplomacy,nan, ,nan,nan,nan,,,,Volker Schlöndorff, , ,Cyril Gely (play), Cyril Gely (adaptation) , ,André Dussollier, Niels Arestrup, Burghart Klaußner ,France , Germany, ,French , German, ,nan,8518,USA,17,October,2014,nan, , , , ,Film Oblige, Gaumont, Blueprint Film  ,, , ,Color | Black and White (archive footage),,,,,nan
tt2831404,Dr. Cabbie,nan,101,Comedy,nan,nan,19,September,2014,Jean-François Pouliot, , ,Vinay Virmani (story), Vinay Virmani , ,Vinay Virmani, Adrianne Palicki, Kunal Nayyar ,Canada, , ,English, , ,nan,118732,USA,28,November,2014,nan, , , , ,Firsttake Entertainment, Caramel Film, Hobo Pictures India  ,, , ,,,,,,9
tt3950078,The Taking of Tiger Mountain,nan, ,nan,nan,nan,,,,Hark Tsui, , ,Bo Qu (novel), Jianxin Huang (screenplay) , ,Hanyu Zhang, Tony Ka Fai Leung, Kenny Lin ,, , ,Mandarin , English, ,nan,nan, , , , ,nan, , , , ,Baidu, Bona Film Group, Huaxia Film Distribution Company  ,, , ,,,,,,nan
tt1883180,A Pigeon Sat on a Branch Reflecting on Existence,nan, ,nan,nan,nan,,,,Roy Andersson, , ,Roy Andersson, , ,Holger Andersson, Nils Westblom, Viktor Gyllenberg ,Sweden , Germany , Norway ,Swedish , English, ,nan,25313,USA,5,June,2015,nan, , , , ,Roy Andersson Filmproduktion AB, 4 1/2 Film, Arte France Cinéma  ,, , ,,,,,,nan
tt3667798,The Breakup Guru,nan, ,nan,nan,nan,,,,Yu Baimei, Chao Deng, ,Yu Baimei, , ,Chao Deng, Mi Yang, Zihan Ji ,, , ,Mandarin, , ,nan,nan, , , , ,nan, , , , ,Beijing Enlight Pictures  , , ,, , ,,,,,,nan
tt2481480,Rob the Mob,R,104,Crime,Drama,nan,15,March,2014,Raymond De Felitta, , ,Jonathan Fernandez, , ,Michael Pitt, Nina Arianda, Andy Garcia ,USA, , ,English, , ,nan,nan, , , , ,206909,USA,16,May,2014,Exchange, The, RTM Film Inc  ,, , ,,,,,,3
tt2788556,Gemma Bovery,R,99,Comedy,Drama,Romance,10,September,2014,Anne Fontaine, , ,Pascal Bonitzer (screenplay), Anne Fontaine (screenplay) , ,Fabrice Luchini, Gemma Arterton, Jason Flemyng ,France , UK, ,French , English, ,€9700000,19095,USA,29,May,2015,191512,USA,28,August,2015,Albertine Productions, Ciné@, Gaumont  ,Dolby Digital, , ,,,,,,9
tt1247690,Serena,R,109,Drama,Romance,nan,26,February,2015,Susanne Bier, , ,Christopher Kyle (screenplay), Ron Rash (based on the book by), ,Bradley Cooper, Jennifer Lawrence, Rhys Ifans ,USA , France , Czech Republic,English, , ,30000000,100090,USA,27,March,2015,176305,USA,8,May,2015,2929 Productions, Chockstone Pictures, Nick Wechsler Productions  ,Dolby Digital, , ,,,,,,2
tt3511542,That Demon Within,nan, ,nan,nan,nan,,,,Dante Lam, , ,Wai Lun Ng (screenplay), Dante Lam (screenplay) , ,Daniel Wu, Nick Cheung, Sixuan Chen ,Hong Kong , China, ,Cantonese, , ,nan,nan, , , , ,172343,USA,6,June,2014,Emperor Film Production, Sil-Metropole Organization, Film Fireworks  ,, , ,,,,,,nan
tt3163304,The Farewell Party,nan, ,nan,nan,nan,,,,Tal Granit, Sharon Maymon, ,Tal Granit, Sharon Maymon, ,Ze'ev Revach, Levana Finkelstein, Aliza Rosen ,Israel , Germany, ,Hebrew, , ,nan,12072,USA,5,June,2015,nan, , , , ,Pie Films, 2-Team Productions, Twenty Twenty Vision Filmproduktion  ,, , ,,,,,,nan
tt0403935,Action Jackson,nan,144,Action,Comedy,Drama,5,December,2014,nan, , ,, , ,nan, , ,, , ,Hindi, , ,nan,nan, , , , ,171795,USA,5,December,2014,Baba Films, Eros International  , ,, , ,,,,,,12
tt3505712,Time Out of Mind,nan, ,Drama,nan,nan,18,September,2015,Oren Moverman, , ,Oren Moverman (screenplay), Jeffrey Caine (story) , ,Richard Gere, Ben Vereen, Jena Malone ,USA, , ,English, , ,nan,18934,USA,11,September,2015,nan, , , , ,Blackbird, Cold Iron Pictures, Lightstream Entertainment  ,, , ,,,,,,9
tt2822742,3 Hearts,nan, ,nan,nan,nan,,,,Benoît Jacquot, , ,Julien Boivent, Benoît Jacquot, ,Benoît Poelvoorde, Charlotte Gainsbourg, Chiara Mastroianni ,France , Germany , Belgium,French , Chinese, ,nan,nan, , , , ,154528,USA,24,April,2015,Rectangle Productions, Wild Bunch, Pandora Filmproduktion  ,, , ,,,,,,nan
tt1745787,The Tribe,nan, ,nan,nan,nan,,,,nan, , ,, , ,nan, , ,Ukraine , Netherlands, ,Ukrainian, , ,nan,11094,USA,19,June,2015,nan, , , , ,Ukrainian State Film Agency," Rinat Akhmetov's Foundation ""Development of Ukraine""", Garmata Film Production  ,, , ,Color,,,,,nan
tt3399024,Samba,R,118,Comedy,Drama,nan,15,October,2014,Olivier Nakache, Eric Toledano, ,Eric Toledano (scenario), Olivier Nakache (scenario) , ,Omar Sy, Charlotte Gainsbourg, Tahar Rahim ,France, , ,French , English , Portuguese ,20000000,39041,USA,31,July,2015,149805,USA,21,August,2015,Quad Productions, Ten Films, Gaumont  ,Dolby Digital, , ,,,,,,10
tt1562899,Jinn,PG-13,97,Thriller,nan,nan,14,April,2014,Ajmal Zaheer Ahmad, , ,Ajmal Zaheer Ahmad, , ,Dominic Rains, Ray Park, William Atherton ,USA, , ,English, , ,nan,149337,USA,4,April,2014,nan, , , , ,Exxodus Pictures  , , ,, , ,,,,,,4
tt2403393,Desert Dancer,PG-13,104,Biography,Drama,nan,22,April,2016,Richard Raymond, , ,Jon Croker (screenplay), Afshin Ghaffarian (based on the life story of), ,Freida Pinto, Nazanin Boniadi, Tom Cullen ,UK , United Arab Emirates , Romania ,English, , ,4000000,40763,USA,10,April,2015,143653,USA,8,May,2015,CrossDay Productions Ltd., Head Gear Films, Lipsync Productions  ,, , ,Color (Technicolor),,,,,4
tt3149038,A Brilliant Young Mind,nan, ,nan,nan,nan,,,,Morgan Matthews, , ,James Graham, , ,Asa Butterfield, Rafe Spall, Sally Hawkins ,UK, , ,English, , ,nan,31408,USA,11,September,2015,nan, , , , ,Origin Pictures, Minnow Films, Head Gear Films  ,, , ,,,,,,nan
tt2474024,The Last Five Years,PG-13,94,Comedy,Drama,Musical,18,February,2015,Richard LaGravenese, , ,Jason Robert Brown (based on the musical play by), Richard LaGravenese (screenplay), ,Anna Kendrick, Jeremy Jordan, Tamara Mintz ,USA, , ,English, , ,nan,38677,USA,20,February,2015,nan, , , , ,Lucky Monkey Pictures, Sh-K-Boom Records, Grand Peaks Entertainment  ,, , ,,,,,,2
tt3093546,Listen Up Philip,Not Rated,108,Comedy,Drama,nan,21,October,2014,Alex Ross Perry, , ,Alex Ross Perry, , ,Jason Schwartzman, Elisabeth Moss, Jonathan Pryce ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,Sailor Bear, Washington Square Films, Faliro House Productions  ,, , ,,,,,,10
tt3313908,Women Who Flirt,nan, ,nan,nan,nan,,,,Ho-Cheung Pang, , ,Luo Fu-man (based on the book by), Ho-Cheung Pang (screenplay) , ,Xun Zhou, Xiaoming Huang, Yi-Lin Sie ,, , ,Mandarin, , ,nan,nan, , , , ,135002,USA,28,November,2014,China Film Co-Production Corporation, Huayi Brothers Media, Making Film  ,, , ,,,,,,nan
tt2893490,Manglehorn,PG-13,97,Drama,nan,nan,3,June,2015,nan, , ,, , ,nan, , ,, , ,English, , ,nan,13000,USA,19,June,2015,nan, , , , ,Worldview Entertainment, Dreambridge Films, Muskat Filmed Properties  ,, , ,,,,,,6
tt3483712,Raja Natwarlal,nan,141,Drama,Thriller,nan,29,August,2014,Kunal Deshmukh, , ,Parveez Sheikh (story), Sanjay Masoom (dialogue), ,Mohammed Zeeshan Ayyub, Tarun Dudeja, Emraan Hashmi ,, , ,Hindi, , ,nan,nan, , , , ,131105,USA,5,September,2014,Reverie Entertainment Partners, UTV Motion Pictures  , ,, , ,,,,,,8
tt3184934,The New Girlfriend,nan, ,nan,nan,nan,,,,François Ozon, , ,François Ozon (screenplay), Ruth Rendell (novel), ,Romain Duris, Anaïs Demoustier, Raphaël Personnaz ,France, , ,French, , ,nan,37502,USA,25,September,2015,nan, , , , ,Mandarin Films, FOZ, Mars Films  ,, , ,Color,,,,,nan
tt2952602,Kung Fu Killer,nan, ,nan,nan,nan,,,,Teddy Chan, , ,David Chan (script consultant), Teddy Chan (original story) , ,Donnie Yen, Baoqiang Wang, Charlie Yeung ,China , Hong Kong, ,Cantonese , Mandarin, ,25000000,58664,USA,24,April,2015,129115,USA,29,May,2015,Emperor Film Production, Sun Entertainment Culture, Beijing Silver Moon Productions  ,Dolby Digital, , ,,,,,,nan
tt2486678,5 to 7,R,95,Comedy,Drama,Romance,12,February,2015,Victor Levin, , ,Victor Levin, , ,Anton Yelchin, Bérénice Marlohe, Olivia Thirlby ,, , ,English , French, ,nan,nan, , , , ,116400,USA,24,April,2015,Demarest Films, Mockingbird Pictures  , ,, , ,,,,,,2
tt2515030,Escobar: Paradise Lost,R, ,Crime,Drama,Romance,26,June,2015,Andrea Di Stefano, , ,Andrea Di Stefano, Andrea Di Stefano (adaptation) , ,Benicio Del Toro, Josh Hutcherson, Claudia Traisac ,France , Spain , Belgium ,English , Spanish, ,17000000,106869,USA,26,June,2015,106869,USA,26,June,2015,Chapter 2, Jaguar Films, Nexus Factory  ,Dolby Digital, , ,,,,,,6
tt3318750,Adult Beginners,R,92,Comedy,Drama,nan,24,April,2015,Ross Katz, , ,Jeff Cox (screenplay), Jeff Cox (story) , ,Nick Kroll, Rose Byrne, Bobby Cannavale ,USA, , ,English, , ,nan,36657,USA,24,April,2015,nan, , , , ,Burn Later Productions, Duplass Brothers Productions, KGB Media  ,, , ,,,,,,4
tt2920808,God's Pocket,R,88,Crime,Drama,nan,8,August,2014,John Slattery, , ,Peter Dexter (novel), Alex Metcalf (screenplay) , ,Philip Seymour Hoffman, Christina Hendricks, Richard Jenkins ,USA, , ,English, , ,1000000,23400,USA,9,May,2014,104401,USA,16,May,2014,Park Pictures, Cooper's Town Productions, Shoestring Pictures  ,Dolby Digital, , ,,,,,,8
tt3576084,Zero Motivation,Unrated,97,Comedy,Drama,nan,26,June,2014,Talya Lavie, , ,Talya Lavie, , ,Dana Ivgy, Nelly Tagar, Shani Klein ,Israel, , ,Hebrew, , ,nan,9427,USA,5,December,2014,nan, , , , ,July August Productions  , , ,, , ,Color,,,,,6
tt2141751,God Help the Girl,Unrated,112,Drama,Musical,Romance,5,September,2014,Stuart Murdoch, , ,Stuart Murdoch (screenplay), , ,Emily Browning, Olly Alexander, Hannah Murray ,UK, , ,English, , ,1850000,11330,USA,5,September,2014,101542,USA,3,October,2014,Barry Mendel Productions, British Film Company, HanWay Films  ,Dolby Digital, , ,,,,,,9
tt1702014,The Way He Looks,nan, ,nan,nan,nan,,,,Daniel Ribeiro, , ,Daniel Ribeiro (script), , ,Ghilherme Lobo, Fabio Audi, Tess Amorim ,, , ,Portuguese, , ,nan,nan, , , , ,101137,USA,27,February,2015,Lacuna Filmes, Polana Filmes  , ,, , ,,,,,,nan
tt3894190,Black Souls,nan, ,nan,nan,nan,,,,nan, , ,, , ,nan, , ,, , ,Italian, , ,nan,nan, , , , ,nan, , , , ,Cinemaundici, Babe Film, Rai Cinema  ,, , ,,,,,,nan
tt3696086,The Golden Era,nan, ,nan,nan,nan,,,,Ann Hui, , ,Qiang Li, , ,Wei Tang, Shaofeng Feng, Zhiwen Wang ,, , ,Mandarin, , ,nan,nan, , , , ,nan, , , , ,Stellar Mega Films, China Film Group, Edko Films  ,, , ,,,,,,nan
tt2287170,Man from Reno,nan,111,Crime,Drama,Mystery,27,March,2015,Dave Boyle, , ,Dave Boyle, Joel Clark , ,Ayako Fujitani, Pepe Serna, Kazuki Kitamura ,, , ,English , Japanese, ,nan,nan, , , , ,nan, , , , ,Eleven Arts, Tiger Industry Films  , ,, , ,,,,,,3
tt2390237,Cuban Fury,R,98,Comedy,Romance,Sport,11,April,2014,James Griffiths, , ,Jon Brown, Nick Frost (original idea), ,Nick Frost, Rashida Jones, Chris O'Dowd ,UK, , ,English , Persian , Spanish,nan,57105,USA,11,April,2014,nan, , , , ,Big Talk Productions  , , ,, , ,Color,,,,,4
